year,state,genre,event_count
2026,OK,thrash metal,2
2026,OR,alternative r&b,1
2026,OR,anatolian rock,1
2026,OR,cabaret,1
2026,OR,comedy,2
2026,OR,doom metal,2
2026,OR,electronic,1
2026,OR,funk,1
2026,OR,indie,1
2026,OR,indie pop,1
2026,OR,industrial metal,1
2026,OR,musical,1
2026,OR,opera,1
2026,OR,pop,1
2026,OR,psychedelic rock,2
2026,OR,punk rock,1
2026,OR,riot grrrl,1
2026,OR,rock,1
2026,PA,alternative metal,1
2026,PA,beatdown hardcore,1
2026,PA,blues,1
2026,PA,brutal death metal,1
2026,PA,country,1
2026,PA,death metal,2
2026,PA,folk,2
2026,PA,hard rock,1
2026,PA,hardcore,1
2026,PA,indie folk,2
2026,PA,metalcore,1
2026,PA,modern rock,1
2026,PA,noise rock,1
2026,PA,punk,2
2026,PA,singer-songwriter,1
2026,PA,unknown,1
2026,RI,americana,1
2026,RI,big band,1
2026,RI,black metal,1
2026,RI,bluegrass,2
2026,RI,blues,2
2026,RI,classic pop and rock,1
2026,RI,country,1
2026,RI,dixieland,1
2026,RI,folk,2
2026,RI,folk rock,1
2026,RI,funk,1
2026,RI,hardcore punk,1
2026,RI,new wave,1
2026,RI,rock,2
2026,RI,traditional pop,1
2026,RI,unknown,1
2026,SC,alternative hip hop,1
2026,SC,alternative rock,2
2026,SC,blues rock,1
2026,SC,christian rock,1
2026,SC,cloud rap,1
2026,SC,deathcore,1
2026,SC,emo,1
2026,SC,folk,1
2026,SC,funk rock,2
2026,SC,indie rock,1
2026,SC,jam band,1
2026,SC,mathcore,2
2026,SC,metalcore,1
2026,SC,post-hardcore,1
2026,SC,reggae,1
2026,SC,ska,1
2026,SC,synth-pop,1
2026,SD,alternative rock,2
2026,SD,beatdown hardcore,1
2026,SD,bro-country,2
2026,SD,brutal death metal,1
2026,SD,comedy rock,1
2026,SD,country,2
2026,SD,death metal,2
2026,SD,folk,1
2026,SD,folk rock,1
2026,SD,hard rock,1
2026,SD,hardcore,1
2026,SD,metalcore,1
2026,SD,pop rock,1
2026,SD,unknown,3
2026,TN,alternative rock,1
2026,TN,country rock,1
2026,TN,folk,1
2026,TN,garage rock,1
2026,TN,hardcore punk,1
2026,TN,hip hop,1
2026,TN,indie rock,1
2026,TN,metalcore,1
2026,TN,neo soul,1
2026,TN,pop rock,1
2026,TN,r&b,2
2026,TN,rap,1
2026,TN,rock,1
2026,TN,rock and indie,1
2026,TN,singer-songwriter,1
2026,TN,ska,1
2026,TN,southern rock,1
2026,TN,techno,1
2026,TN,unknown,1
2026,TX,alternative metal,1
2026,TX,alternative r&b,1
2026,TX,alternative rock,3
2026,TX,christian rock,1
2026,TX,dream pop,1
2026,TX,emo,2
2026,TX,folk,1
2026,TX,folk punk,1
2026,TX,hard rock,2
2026,TX,hardcore punk,1
2026,TX,indie pop,1
2026,TX,post-hardcore,3
2026,TX,r&b,1
2026,TX,unknown,1
2026,UT,alternative rock,1
2026,UT,ambient,1
2026,UT,blues,2
2026,UT,blues rock,1
2026,UT,deathcore,2
2026,UT,experimental,1
2026,UT,garage rock,1
2026,UT,hardcore punk,2
2026,UT,metalcore,1
2026,UT,new wave,2
2026,UT,pop,1
2026,UT,post-punk,1
2026,UT,psychedelic rock,1
2026,UT,rock,1
2026,UT,unknown,2
2026,VA,alternative rock,2
2026,VA,americana,1
2026,VA,cloud rap,1
2026,VA,contemporary r&b,1
2026,VA,country,1
2026,VA,cover band,1
2026,VA,electric blues,1
2026,VA,folk,1
2026,VA,hardcore punk,1
2026,VA,hip hop,2
2026,VA,metalcore,1
2026,VA,rap,1
2026,VA,rnb,1
2026,VA,soul,1
2026,VA,stoner metal,1
2026,VA,unknown,3
2026,VT,alternative country,1
2026,VT,americana,1
2026,VT,blues,1
2026,VT,blues rock,1
2026,VT,folk,1
2026,VT,hard rock,1
2026,VT,hip hop,1
2026,VT,indie,1
2026,VT,jam band,1
2026,VT,jazz,2
2026,VT,jazz-rock,1
2026,VT,pop,1
2026,VT,rock,1
2026,VT,singer-songwriter,1
2026,VT,soft rock,2
2026,VT,unknown,3
2026,WA,alternative r&b,1
2026,WA,anatolian rock,1
2026,WA,country,1
2026,WA,grunge,1
2026,WA,horror punk,2
2026,WA,nerdcore,1
2026,WA,opera,1
2026,WA,power metal,2
2026,WA,punk,4
2026,WA,punk rock,2
2026,WA,rock,2
2026,WA,symphonic metal,1
2026,WA,unknown,1
2026,WI,alternative hip hop,1
2026,WI,beatdown hardcore,1
2026,WI,brutal death metal,1
2026,WI,country,1
2026,WI,crunk,1
2026,WI,death metal,2
2026,WI,emo,1
2026,WI,folk,1
2026,WI,folk rock,1
2026,WI,funk,1
2026,WI,hardcore,1
2026,WI,hardcore punk,2
2026,WI,hip hop,1
2026,WI,hip-hop,1
2026,WI,metalcore,1
2026,WI,rap,1
2026,WI,rock music,1
2026,WI,unknown,1
2026,WV,alternative country,1
2026,WV,americana,1
2026,WV,blues,1
2026,WV,country,3
2026,WV,folk,1
2026,WV,folk rock,1
2026,WV,grunge,1
2026,WV,hard rock,2
2026,WV,psychobilly,1
2026,WV,punk rock,1
2026,WV,singer-songwriter,1
2026,WV,southern rock,1
2026,WV,surf,1
2026,WV,surf rock,1
2026,WV,unknown,3
2026,WY,#animaltalk,1
2026,WY,alternative rock,2
2026,WY,bluegrass,2
2026,WY,blues,1
2026,WY,blues rock,2
2026,WY,country,2
2026,WY,electronic,1
2026,WY,hip hop,2
2026,WY,indie rock,1
2026,WY,pop,1
2026,WY,singer-songwriter,1
2026,WY,soul,1
2026,WY,southern rock,1
2026,WY,unknown,2
